Player,Salary,Season,PTS,AST,REB,TOV,GP,IntegrationMethod,Source
reggie jackson,2204369.0,2015.0,476.0,248.0,126.0,95.0,27.0,Exact,both
andre drummond,2356320.0,2013.0,476.0,30.0,457.0,57.0,60.0,Exact,both
kj mcdaniels,507336.0,2015.0,476.0,70.0,195.0,104.0,52.0,Exact,both
paul george,2238360.0,2011.0,476.0,65.0,224.0,70.0,61.0,Exact,both
raul neto,900000.0,2016.0,476.0,174.0,120.0,109.0,81.0,Exact,both
james jones,1146337.0,2011.0,475.0,43.0,160.0,21.0,81.0,Exact,both
zydrunas ilgauskas,925000.0,2010.0,474.0,48.0,345.0,63.0,64.0,Exact,both
antoine wright,1800000.0,2009.0,474.0,77.0,136.0,54.0,65.0,Exact,both
dennis smith,2261889.0,2023.0,474.0,261.0,167.0,82.0,54.0,Fuzzy,both
shaquille harrison,1311265.0,2019.0,474.0,139.0,222.0,60.0,73.0,Exact,both
francisco garcia,1092600.0,2007.0,474.0,87.0,205.0,70.0,79.0,Exact,both
duane washington jr,1557225.0,2022.0,473.0,85.0,83.0,57.0,48.0,Exact,both
jacque vaughn,700000.0,2003.0,473.0,232.0,118.0,97.0,80.0,Exact,both
lindsey hunter,2700000.0,2002.0,473.0,129.0,121.0,55.0,82.0,Exact,both
rodrigue beaubois,1236720.0,2012.0,472.0,152.0,151.0,70.0,53.0,Exact,both
terance mann,1849950.0,2021.0,472.0,104.0,242.0,40.0,67.0,Exact,both
jeffery taylor,788872.0,2013.0,472.0,63.0,150.0,48.0,77.0,Exact,both
ryan kelly,490180.0,2014.0,472.0,95.0,219.0,47.0,59.0,Exact,both
marcus thornton,200600.0,2016.0,472.0,66.0,115.0,40.0,47.0,Exact,both
javale mcgee,1403611.0,2017.0,472.0,17.0,244.0,40.0,77.0,Exact,both
salim stoudamire,729000.0,2007.0,471.0,61.0,74.0,55.0,61.0,Exact,both
kenneth faried,1254720.0,2012.0,471.0,36.0,352.0,54.0,46.0,Exact,both
shane larkin,1606080.0,2015.0,470.0,226.0,176.0,83.0,76.0,Exact,both
kentavious caldwellpope,2653080.0,2014.0,470.0,55.0,156.0,28.0,80.0,Exact,both
kenny thomas,1557000.0,2003.0,470.0,73.0,392.0,76.0,46.0,Exact,both
john henson,1987320.0,2015.0,470.0,59.0,312.0,87.0,67.0,Exact,both
bonzi wells,2284200.0,2008.0,469.0,80.0,260.0,76.0,51.0,Exact,both
og anunoby,2034120.0,2019.0,469.0,47.0,197.0,55.0,67.0,Exact,both
marco belinelli,1547640.0,2010.0,469.0,89.0,95.0,60.0,66.0,Exact,both
eddie house,1400000.0,2007.0,468.0,67.0,92.0,27.0,56.0,Exact,both
tyus jones,2444053.0,2019.0,468.0,327.0,134.0,47.0,68.0,Exact,both
javonte green,1930149.0,2022.0,468.0,60.0,276.0,30.0,65.0,Exact,both
caris levert,1562280.0,2017.0,468.0,110.0,188.0,59.0,57.0,Exact,both
leandro barbosa,915243.0,2015.0,467.0,99.0,91.0,44.0,66.0,Exact,both
terrence ross,2563320.0,2013.0,467.0,53.0,144.0,48.0,73.0,Exact,both
jeff foster,986000.0,2002.0,467.0,70.0,556.0,79.0,82.0,Exact,both
tobias harris,1545840.0,2013.0,467.0,56.0,230.0,48.0,27.0,Exact,both
shammond williams,550000.0,2001.0,467.0,190.0,132.0,82.0,69.0,Exact,both
markieff morris,2005560.0,2012.0,467.0,65.0,279.0,70.0,63.0,Exact,both
damion lee,2209618.0,2022.0,467.0,63.0,203.0,38.0,63.0,Exact,both
david roddy,2744703.0,2023.0,466.0,59.0,193.0,57.0,70.0,Exact,both
naji marshall,1988049.0,2024.0,466.0,128.0,240.0,65.0,66.0,Exact,both
scott padgett,1410000.0,2003.0,466.0,86.0,272.0,70.0,82.0,Exact,both
jalen brunson,1416852.0,2020.0,466.0,188.0,134.0,66.0,57.0,Exact,both
marcus morris sr,1987320.0,2013.0,465.0,47.0,219.0,53.0,54.0,Exact,both
joffrey lauvergne,1709719.0,2016.0,465.0,56.0,290.0,54.0,59.0,Exact,both
chris quinn,687456.0,2008.0,465.0,178.0,118.0,55.0,60.0,Exact,both
al jefferson,1512840.0,2006.0,464.0,30.0,299.0,62.0,59.0,Exact,both
tim frazier,2090000.0,2017.0,464.0,335.0,173.0,101.0,65.0,Exact,both
thabo sefolosha,1805160.0,2008.0,464.0,129.0,255.0,93.0,69.0,Exact,both
desmond mason,1074000.0,2001.0,463.0,63.0,249.0,53.0,78.0,Exact,both
kevin ollie,591000.0,2002.0,462.0,291.0,184.0,106.0,81.0,Exact,both
yogi ferrell,207798.0,2017.0,462.0,172.0,111.0,70.0,46.0,Exact,both
jimmer fredette,2339040.0,2012.0,462.0,108.0,73.0,67.0,61.0,Exact,both
jason collins,1227000.0,2004.0,462.0,153.0,400.0,97.0,78.0,Exact,both
charlie villanueva,2537880.0,2007.0,462.0,36.0,228.0,54.0,39.0,Exact,both
trey burke,1544951.0,2018.0,461.0,170.0,71.0,43.0,36.0,Exact,both
maurice evans,2500000.0,2011.0,461.0,45.0,156.0,33.0,73.0,Exact,both
brian skinner,2148000.0,2003.0,461.0,19.0,366.0,62.0,77.0,Exact,both
avery bradley,1630800.0,2013.0,461.0,104.0,111.0,72.0,50.0,Exact,both
ryan gomes,428762.0,2006.0,461.0,58.0,298.0,55.0,61.0,Exact,both
damon jones,714000.0,2001.0,461.0,224.0,124.0,76.0,71.0,Exact,both
hollis thompson,473604.0,2014.0,461.0,73.0,247.0,60.0,77.0,Exact,both
serge ibaka,1120200.0,2010.0,461.0,10.0,397.0,68.0,73.0,Exact,both
anthony carter,1200000.0,2001.0,461.0,268.0,180.0,119.0,72.0,Exact,both
aron baynes,2077000.0,2015.0,461.0,35.0,318.0,65.0,70.0,Exact,both
stephen jackson,1059750.0,2012.0,461.0,118.0,163.0,103.0,47.0,Exact,both
luc mbah a moute,1471382.0,2018.0,460.0,55.0,186.0,68.0,61.0,Exact,both
samaki walker,1400000.0,2002.0,460.0,64.0,481.0,53.0,69.0,Exact,both
andrew bynum,2172000.0,2008.0,460.0,61.0,356.0,52.0,35.0,Exact,both
jason collins,1147000.0,2003.0,460.0,87.0,368.0,85.0,81.0,Exact,both
corey brewer,2535720.0,2008.0,459.0,111.0,292.0,89.0,79.0,Exact,both
jonas jerebko,1512601.0,2019.0,459.0,96.0,288.0,43.0,73.0,Exact,both
ante zizic,1952760.0,2019.0,459.0,53.0,320.0,61.0,59.0,Exact,both
trendon watford,1657779.0,2023.0,459.0,130.0,238.0,71.0,62.0,Exact,both
omri casspi,1341960.0,2012.0,459.0,66.0,228.0,64.0,65.0,Exact,both
courtney alexander,1319000.0,2001.0,458.0,41.0,80.0,54.0,27.0,Exact,both
darrel armstrong,1178348.0,2007.0,457.0,191.0,135.0,76.0,81.0,Fuzzy,both
nate robinson,2016000.0,2014.0,457.0,112.0,81.0,58.0,44.0,Exact,both
alfarouq aminu,2563320.0,2011.0,457.0,60.0,267.0,103.0,81.0,Exact,both
davis bertans,1312611.0,2018.0,456.0,74.0,153.0,36.0,77.0,Exact,both
travis diener,1500000.0,2008.0,456.0,251.0,115.0,55.0,66.0,Exact,both
jock landale,1657779.0,2023.0,456.0,68.0,280.0,59.0,69.0,Exact,both
deanthony melton,1416852.0,2020.0,455.0,175.0,220.0,84.0,60.0,Exact,both
isaiah jackson,2728926.0,2023.0,455.0,51.0,282.0,51.0,63.0,Exact,both
shawne williams,854389.0,2011.0,454.0,47.0,239.0,46.0,64.0,Exact,both
damian jones,2286111.0,2022.0,454.0,69.0,246.0,59.0,56.0,Exact,both
isaiah roby,2061329.0,2022.0,454.0,71.0,217.0,43.0,45.0,Exact,both
james ennis iii,1882867.0,2020.0,454.0,63.0,245.0,58.0,69.0,Exact,both
jermaine oneal,854389.0,2013.0,454.0,42.0,293.0,73.0,55.0,Exact,both
justin jackson,2365560.0,2018.0,453.0,74.0,187.0,40.0,68.0,Exact,both
willy hernangomez,2691075.0,2022.0,453.0,63.0,338.0,51.0,50.0,Exact,both
maurice evans,2500000.0,2010.0,453.0,48.0,154.0,20.0,79.0,Exact,both
kevin seraphin,1680360.0,2012.0,453.0,33.0,280.0,66.0,57.0,Exact,both
jeff green,439475.0,2020.0,453.0,50.0,133.0,42.0,48.0,Exact,both
luc mbah a moute,736420.0,2010.0,453.0,81.0,400.0,70.0,73.0,Exact,both
jj hickson,2354537.0,2012.0,452.0,45.0,335.0,70.0,54.0,Exact,both
chris andersen,797581.0,2009.0,452.0,31.0,442.0,69.0,71.0,Exact,both
ivan johnson,962195.0,2013.0,452.0,46.0,266.0,71.0,69.0,Exact,both
jason maxiell,1877572.0,2009.0,452.0,24.0,324.0,45.0,78.0,Exact,both
alec burks,2111160.0,2013.0,451.0,92.0,145.0,74.0,64.0,Exact,both
brian cook,1817141.0,2007.0,450.0,65.0,215.0,51.0,65.0,Exact,both
shake milton,2135470.0,2022.0,450.0,139.0,142.0,44.0,55.0,Exact,both
willie green,1399507.0,2013.0,450.0,55.0,97.0,31.0,72.0,Exact,both
royce oneale,1618520.0,2020.0,450.0,180.0,389.0,61.0,71.0,Exact,both
jarron collins,333000.0,2002.0,450.0,58.0,296.0,56.0,70.0,Exact,both
keyon dooling,1538000.0,2001.0,449.0,177.0,89.0,94.0,76.0,Exact,both
nerlens noel,1620564.0,2020.0,449.0,57.0,300.0,66.0,61.0,Exact,both
landry shamet,1703649.0,2019.0,449.0,59.0,78.0,26.0,54.0,Exact,both
larry nance jr,1207680.0,2017.0,449.0,96.0,369.0,56.0,63.0,Exact,both
richard jefferson,2500000.0,2017.0,448.0,78.0,203.0,52.0,79.0,Exact,both
shelvin mack,2433333.0,2016.0,448.0,187.0,128.0,95.0,52.0,Exact,both
danny ferry,1200000.0,2001.0,448.0,71.0,223.0,50.0,80.0,Exact,both
doug mcdermott,2483040.0,2017.0,447.0,45.0,130.0,32.0,44.0,Exact,both
mario chalmers,854389.0,2011.0,447.0,177.0,146.0,91.0,70.0,Exact,both
hedo turkoglu,1300000.0,2003.0,447.0,87.0,188.0,50.0,67.0,Exact,both
ryan hollins,2183333.0,2010.0,447.0,51.0,207.0,95.0,73.0,Exact,both
chris mihm,1923000.0,2001.0,446.0,16.0,280.0,80.0,59.0,Exact,both
sean rooks,2160000.0,2001.0,446.0,77.0,303.0,73.0,82.0,Exact,both
leon powe,687456.0,2008.0,445.0,15.0,227.0,43.0,56.0,Exact,both
isaiah taylor,1544951.0,2018.0,445.0,206.0,94.0,84.0,67.0,Exact,both
timothe luwawucabarrot,1326960.0,2017.0,445.0,75.0,149.0,73.0,69.0,Exact,both
norris cole,1129200.0,2013.0,445.0,164.0,130.0,104.0,80.0,Exact,both
austin reaves,1069919.0,2022.0,444.0,110.0,193.0,40.0,61.0,Exact,both
tyler ulis,918369.0,2017.0,444.0,226.0,95.0,77.0,61.0,Exact,both
lance thomas,403784.0,2015.0,443.0,69.0,195.0,74.0,62.0,Exact,both
etwaun moore,1015421.0,2016.0,443.0,99.0,133.0,53.0,59.0,Exact,both
alexis ajinca,981084.0,2015.0,443.0,47.0,315.0,69.0,68.0,Exact,both
rodney carney,1439760.0,2007.0,442.0,26.0,128.0,43.0,67.0,Exact,both
payton pritchard,2471623.0,2022.0,442.0,139.0,134.0,41.0,71.0,Exact,both
aj price,854389.0,2013.0,441.0,205.0,114.0,64.0,57.0,Exact,both
tyler zeller,1933941.0,2018.0,441.0,47.0,305.0,47.0,66.0,Exact,both
milt palacio,1400000.0,2006.0,441.0,190.0,134.0,110.0,71.0,Exact,both
charles smith,541000.0,2002.0,441.0,80.0,133.0,59.0,60.0,Exact,both
vladimir stepania,637000.0,2003.0,441.0,24.0,554.0,69.0,79.0,Exact,both
pat connaughton,1471382.0,2018.0,441.0,91.0,161.0,43.0,82.0,Exact,both
nazr mohammed,739000.0,2001.0,441.0,19.0,307.0,64.0,58.0,Exact,both
norris cole,1082520.0,2012.0,441.0,133.0,91.0,105.0,65.0,Exact,both
trey lyles,2340600.0,2017.0,440.0,69.0,235.0,64.0,71.0,Exact,both
earl boykins,752659.0,2010.0,440.0,171.0,75.0,69.0,67.0,Exact,both
chris porter,316000.0,2001.0,440.0,61.0,189.0,59.0,51.0,Exact,both
chuck hayes,664209.0,2007.0,439.0,47.0,521.0,64.0,78.0,Exact,both
carlos arroyo,825497.0,2010.0,439.0,225.0,130.0,54.0,72.0,Exact,both
og anunoby,2034120.0,2018.0,438.0,55.0,184.0,45.0,74.0,Exact,both
ed davis,2207040.0,2013.0,438.0,55.0,300.0,45.0,45.0,Exact,both
george hill,1006200.0,2009.0,438.0,136.0,158.0,74.0,77.0,Exact,both
bobby portis,1453680.0,2017.0,437.0,35.0,296.0,37.0,64.0,Exact,both
jerami grant,980431.0,2017.0,437.0,46.0,205.0,44.0,80.0,Exact,both
juwan howard,825497.0,2010.0,437.0,61.0,335.0,72.0,73.0,Exact,both
shawne williams,1470360.0,2008.0,437.0,59.0,176.0,58.0,65.0,Exact,both
predrag drobnjak,479000.0,2002.0,437.0,51.0,219.0,51.0,64.0,Exact,both
malik rose,2570000.0,2001.0,437.0,48.0,308.0,74.0,57.0,Exact,both
jr smith,2338709.0,2012.0,436.0,84.0,136.0,46.0,35.0,Exact,both
tyson chandler,2756000.0,2002.0,436.0,54.0,343.0,99.0,71.0,Exact,both
rodney stuckey,1569600.0,2008.0,436.0,160.0,129.0,78.0,57.0,Exact,both
bobby portis,1391160.0,2016.0,436.0,52.0,337.0,54.0,62.0,Exact,both
tony snell,1472400.0,2015.0,435.0,62.0,176.0,48.0,72.0,Exact,both
antoine wright,1800000.0,2010.0,435.0,71.0,190.0,58.0,67.0,Exact,both
andrew nicholson,1482000.0,2014.0,435.0,25.0,255.0,51.0,76.0,Exact,both
tony delk,2475000.0,2002.0,435.0,81.0,124.0,40.0,41.0,Exact,both
mike muscala,1015696.0,2017.0,435.0,95.0,240.0,55.0,70.0,Exact,both
anthony tolliver,2200000.0,2011.0,434.0,82.0,295.0,49.0,65.0,Exact,both
sergio rodriguez,1576696.0,2010.0,434.0,212.0,89.0,114.0,66.0,Exact,both
terrence jones,2489530.0,2016.0,434.0,41.0,211.0,49.0,50.0,Exact,both
rodney hood,1290360.0,2015.0,433.0,83.0,117.0,45.0,50.0,Exact,both
leandro barbosa,2500000.0,2016.0,433.0,82.0,117.0,53.0,68.0,Exact,both
nemanja bjelica,2416128.0,2022.0,433.0,159.0,294.0,87.0,71.0,Exact,both
robin lopez,1867320.0,2011.0,432.0,8.0,216.0,48.0,67.0,Exact,both
richard jefferson,915243.0,2015.0,432.0,61.0,183.0,52.0,74.0,Exact,both
isaiah canaan,816842.0,2015.0,432.0,98.0,87.0,62.0,47.0,Exact,both
xavier henry,884293.0,2014.0,432.0,51.0,114.0,57.0,43.0,Exact,both
trendon watford,2079719.0,2024.0,432.0,81.0,194.0,63.0,63.0,Exact,both
johan petro,1077120.0,2008.0,432.0,32.0,370.0,73.0,72.0,Exact,both
amare stoudemire,306876.0,2015.0,432.0,37.0,245.0,63.0,36.0,Exact,both
jamaal tinsley,861000.0,2004.0,432.0,303.0,136.0,110.0,52.0,Exact,both
spencer dinwiddie,726672.0,2017.0,432.0,185.0,164.0,66.0,59.0,Exact,both
kevin porter,2093688.0,2021.0,431.0,164.0,99.0,91.0,26.0,Fuzzy,both
robin lopez,1745520.0,2010.0,430.0,7.0,248.0,41.0,51.0,Exact,both
torrey craig,2000000.0,2019.0,430.0,72.0,263.0,44.0,75.0,Exact,both
shelvin mack,1512601.0,2019.0,430.0,183.0,104.0,66.0,57.0,Exact,both
demarcus cousins,2357725.0,2022.0,430.0,71.0,270.0,85.0,48.0,Exact,both
kendall marshall,547570.0,2014.0,430.0,477.0,155.0,150.0,54.0,Exact,both
shelvin mack,2433334.0,2017.0,430.0,154.0,125.0,90.0,55.0,Exact,both
dell curry,2000000.0,2001.0,429.0,75.0,85.0,39.0,71.0,Exact,both
xavier tillman,1890091.0,2023.0,429.0,96.0,307.0,44.0,61.0,Exact,both
kyle oquinn,788872.0,2014.0,429.0,78.0,364.0,78.0,69.0,Exact,both
dahntay jones,797581.0,2009.0,429.0,78.0,168.0,68.0,79.0,Exact,both
deshawn stevenson,2362000.0,2005.0,429.0,69.0,102.0,57.0,55.0,Exact,both
olden polynice,2200000.0,2001.0,429.0,31.0,378.0,78.0,81.0,Exact,both
carlos delfino,1037280.0,2007.0,428.0,88.0,266.0,61.0,82.0,Exact,both
joe harris,980431.0,2017.0,428.0,54.0,147.0,55.0,52.0,Exact,both
devin harris,1512601.0,2019.0,428.0,122.0,112.0,56.0,68.0,Exact,both
rafer alston,475875.0,2010.0,427.0,176.0,129.0,95.0,52.0,Exact,both
david lee,2085671.0,2016.0,427.0,84.0,305.0,66.0,55.0,Exact,both
jaden mcdaniels,2394436.0,2021.0,427.0,71.0,232.0,47.0,63.0,Exact,both
nenad krstic,1080480.0,2007.0,426.0,46.0,176.0,52.0,26.0,Exact,both
royce oneale,1378242.0,2019.0,426.0,124.0,285.0,70.0,82.0,Exact,both
jordan mcrae,1645357.0,2020.0,426.0,93.0,124.0,43.0,37.0,Exact,both
jusuf nurkic,1762680.0,2015.0,426.0,50.0,382.0,86.0,62.0,Fuzzy,both
nicolas batum,1040640.0,2009.0,426.0,74.0,220.0,50.0,79.0,Exact,both
jerian grant,1572360.0,2016.0,426.0,177.0,143.0,87.0,76.0,Exact,both
alec burks,2111160.0,2012.0,425.0,55.0,132.0,51.0,59.0,Exact,both
kenrich williams,2120576.0,2023.0,425.0,105.0,261.0,32.0,53.0,Exact,both
andrew harrison,945000.0,2017.0,425.0,198.0,136.0,85.0,72.0,Exact,both
david roddy,2799009.0,2024.0,425.0,80.0,211.0,57.0,65.0,Exact,both
donald sloan,947276.0,2016.0,424.0,268.0,173.0,80.0,61.0,Exact,both
cj mccollum,2421000.0,2015.0,424.0,64.0,91.0,48.0,62.0,Exact,both
quinton ross,771331.0,2007.0,424.0,86.0,190.0,33.0,81.0,Exact,both
jr smith,1297080.0,2006.0,423.0,58.0,110.0,54.0,55.0,Exact,both
jordan crawford,1042320.0,2011.0,423.0,102.0,77.0,68.0,26.0,Exact,both
ime udoka,1000000.0,2008.0,423.0,63.0,228.0,58.0,73.0,Exact,both
darrell arthur,977160.0,2009.0,422.0,43.0,346.0,47.0,76.0,Exact,both
jared dudley,1137000.0,2008.0,422.0,81.0,286.0,50.0,73.0,Exact,both
jason terry,947276.0,2016.0,422.0,103.0,79.0,49.0,72.0,Exact,both
bernard robinson,641747.0,2006.0,422.0,77.0,219.0,74.0,66.0,Exact,both
mateen cleaves,1253000.0,2001.0,422.0,207.0,132.0,139.0,78.0,Exact,both
derrick jones jr,1512601.0,2019.0,422.0,37.0,240.0,43.0,60.0,Exact,both
willy hernangomez,1544951.0,2019.0,421.0,60.0,311.0,58.0,58.0,Exact,both
jerami grant,980431.0,2017.0,421.0,46.0,199.0,41.0,78.0,Exact,both
brian shaw,2250000.0,2001.0,421.0,258.0,304.0,97.0,80.0,Exact,both
delonte west,854389.0,2012.0,421.0,139.0,101.0,76.0,44.0,Exact,both
anthony johnson,1910000.0,2009.0,421.0,200.0,147.0,82.0,80.0,Exact,both
pat connaughton,1641000.0,2019.0,421.0,122.0,258.0,33.0,61.0,Exact,both
metta world peace,1241000.0,2002.0,421.0,77.0,131.0,69.0,27.0,Exact,both
greg smith,762195.0,2013.0,421.0,25.0,321.0,41.0,70.0,Exact,both
shelvin mack,1512601.0,2019.0,421.0,182.0,102.0,62.0,53.0,Exact,both
jason smith,2500000.0,2013.0,420.0,34.0,186.0,55.0,51.0,Exact,both
jaden hardy,1079140.0,2023.0,420.0,65.0,89.0,46.0,48.0,Exact,both
trevor booker,1294920.0,2012.0,419.0,40.0,325.0,58.0,50.0,Exact,both
kj martin,1094762.0,2021.0,419.0,48.0,242.0,38.0,45.0,Exact,both
glenn robinson iii,1050500.0,2017.0,419.0,47.0,246.0,37.0,69.0,Exact,both
antonio blakeney,1349383.0,2019.0,418.0,42.0,106.0,35.0,57.0,Exact,both
rondae hollisjefferson,2500000.0,2020.0,418.0,106.0,283.0,59.0,60.0,Exact,both
royal ivey,770610.0,2008.0,418.0,160.0,118.0,75.0,75.0,Exact,both
michael redd,826828.0,2012.0,418.0,33.0,77.0,37.0,51.0,Exact,both
shaun livingston,773976.0,2013.0,417.0,215.0,158.0,76.0,66.0,Exact,both
grant long,2400000.0,2002.0,417.0,136.0,231.0,103.0,66.0,Exact,both
nate wolters,500000.0,2014.0,417.0,187.0,149.0,57.0,58.0,Exact,both
robert williams,2473846.0,2021.0,417.0,94.0,358.0,52.0,52.0,Fuzzy,both
sean may,1740720.0,2007.0,416.0,66.0,233.0,56.0,35.0,Exact,both
sterling brown,2046005.0,2021.0,416.0,72.0,224.0,41.0,51.0,Exact,both
tyus jones,1471382.0,2018.0,416.0,232.0,132.0,59.0,82.0,Exact,both
jordan farmar,1080000.0,2009.0,416.0,155.0,117.0,87.0,65.0,Exact,both
aaron wiggins,1509913.0,2022.0,416.0,68.0,178.0,54.0,50.0,Exact,both
jordan farmar,884293.0,2014.0,416.0,199.0,104.0,95.0,41.0,Exact,both
jarron collins,1700000.0,2006.0,415.0,97.0,333.0,61.0,79.0,Exact,both
dayron sharpe,2275709.0,2024.0,415.0,85.0,389.0,70.0,61.0,Exact,both
anthony lamb,736770.0,2023.0,415.0,96.0,215.0,54.0,62.0,Exact,both
desmond mason,1235000.0,2003.0,415.0,68.0,188.0,41.0,28.0,Exact,both
kevin martin,200600.0,2016.0,415.0,46.0,81.0,41.0,39.0,Exact,both
ed davis,2207040.0,2012.0,415.0,60.0,438.0,67.0,66.0,Exact,both
adrian griffin,648000.0,2002.0,415.0,106.0,229.0,42.0,58.0,Exact,both
cj watson,2016000.0,2014.0,414.0,107.0,101.0,60.0,63.0,Exact,both
keon clark,1379000.0,2001.0,413.0,38.0,248.0,42.0,46.0,Exact,both
matt barnes,242224.0,2017.0,413.0,150.0,293.0,83.0,54.0,Exact,both
tre jones,1755313.0,2022.0,413.0,233.0,155.0,46.0,69.0,Exact,both
frank mason iii,1184385.0,2018.0,413.0,147.0,130.0,65.0,52.0,Exact,both
kevin willis,2700000.0,2001.0,413.0,29.0,309.0,47.0,43.0,Exact,both
alfarouq aminu,981084.0,2015.0,412.0,59.0,342.0,55.0,74.0,Exact,both
bruce bowen,715000.0,2002.0,412.0,88.0,162.0,66.0,59.0,Exact,both
anthony carter,797581.0,2009.0,412.0,364.0,205.0,155.0,78.0,Exact,both
nick collison,2585668.0,2013.0,412.0,121.0,333.0,69.0,81.0,Exact,both
larry hughes,160244.0,2010.0,411.0,137.0,142.0,75.0,45.0,Exact,both
jerami grant,884879.0,2015.0,411.0,79.0,198.0,85.0,65.0,Exact,both
chris boucher,1588231.0,2020.0,411.0,26.0,277.0,28.0,62.0,Exact,both
aj price,457588.0,2010.0,410.0,106.0,88.0,59.0,56.0,Exact,both
pj hairston,1201440.0,2016.0,410.0,38.0,174.0,41.0,66.0,Exact,both
monty williams,548000.0,2001.0,410.0,79.0,243.0,85.0,82.0,Exact,both
terry rozier,1906440.0,2017.0,410.0,131.0,227.0,47.0,74.0,Exact,both
richard jefferson,947276.0,2016.0,410.0,59.0,128.0,43.0,74.0,Exact,both
nassir little,2678378.0,2022.0,410.0,54.0,236.0,40.0,42.0,Exact,both
will bynum,711517.0,2009.0,410.0,157.0,75.0,76.0,57.0,Exact,both
wayne ellington,1078800.0,2011.0,410.0,72.0,108.0,53.0,62.0,Exact,both
sean williams,1416600.0,2008.0,409.0,28.0,322.0,70.0,73.0,Exact,both
rodney carney,1547760.0,2008.0,409.0,32.0,149.0,34.0,70.0,Exact,both
austin rivers,922943.0,2019.0,408.0,109.0,91.0,32.0,47.0,Exact,both
juan hernangomez,2166360.0,2019.0,408.0,55.0,265.0,37.0,70.0,Fuzzy,both
steve blake,1330000.0,2007.0,408.0,324.0,124.0,101.0,49.0,Exact,both
yogi ferrell,207798.0,2017.0,408.0,155.0,99.0,56.0,36.0,Exact,both
harry giles iii,2207040.0,2019.0,408.0,85.0,222.0,73.0,58.0,Exact,both
earl boykins,854389.0,2011.0,408.0,141.0,55.0,52.0,57.0,Exact,both
jordan goodwin,1357387.0,2023.0,407.0,168.0,205.0,57.0,62.0,Exact,both
vladimir radmanovic,1452000.0,2002.0,407.0,81.0,230.0,72.0,61.0,Exact,both
trenton hassell,587000.0,2004.0,406.0,133.0,257.0,46.0,81.0,Exact,both
drew gooden,1410441.0,2009.0,406.0,43.0,266.0,57.0,31.0,Exact,both
jordan hill,2669520.0,2011.0,406.0,29.0,306.0,62.0,72.0,Exact,both
tyler dorsey,1378242.0,2018.0,405.0,79.0,130.0,37.0,56.0,Exact,both
haywood highsmith,1958657.0,2024.0,405.0,70.0,210.0,34.0,66.0,Exact,both
willie green,854389.0,2012.0,404.0,40.0,80.0,33.0,53.0,Exact,both
elliot williams,797545.0,2014.0,404.0,72.0,130.0,68.0,67.0,Exact,both
jordan hamilton,1169880.0,2014.0,404.0,52.0,194.0,46.0,60.0,Exact,both
martell webster,2586120.0,2006.0,404.0,34.0,130.0,43.0,61.0,Exact,both
kent bazemore,788872.0,2014.0,403.0,91.0,117.0,79.0,67.0,Exact,both
victor khryapa,1095960.0,2006.0,403.0,88.0,307.0,84.0,69.0,Fuzzy,both
david roddy,2799009.0,2024.0,403.0,76.0,200.0,54.0,48.0,Exact,both
charlie villanueva,915243.0,2015.0,403.0,19.0,149.0,28.0,64.0,Exact,both
austin rivers,2777011.0,2022.0,403.0,90.0,114.0,54.0,67.0,Exact,both
tony massenburg,1500000.0,2002.0,403.0,26.0,324.0,65.0,73.0,Exact,both
maurice evans,1500000.0,2006.0,403.0,60.0,163.0,39.0,80.0,Exact,both
ersan ilyasova,664209.0,2007.0,402.0,49.0,189.0,51.0,66.0,Exact,both
robert traylor,2203000.0,2001.0,402.0,63.0,300.0,98.0,70.0,Exact,both
ramon sessions,2077000.0,2015.0,402.0,182.0,144.0,86.0,64.0,Exact,both
jeremy evans,1660257.0,2014.0,401.0,44.0,310.0,40.0,66.0,Exact,both
ian clark,1512601.0,2019.0,401.0,94.0,89.0,58.0,60.0,Exact,both
rod strickland,2250000.0,2001.0,401.0,231.0,105.0,83.0,33.0,Exact,both
mark blount,637000.0,2003.0,401.0,56.0,308.0,103.0,81.0,Exact,both
josh mcroberts,2652000.0,2013.0,401.0,141.0,325.0,66.0,67.0,Exact,both
bobby portis,2494346.0,2019.0,400.0,43.0,242.0,45.0,28.0,Exact,both
donte greene,930700.0,2011.0,400.0,48.0,147.0,60.0,69.0,Exact,both
travis outlaw,1082160.0,2006.0,400.0,34.0,189.0,37.0,69.0,Exact,both
eduardo najera,465000.0,2002.0,400.0,38.0,342.0,40.0,62.0,Exact,both
gerald green,413413.0,2012.0,400.0,34.0,108.0,55.0,31.0,Exact,both
devin brown,1107572.0,2010.0,399.0,65.0,124.0,62.0,50.0,Exact,both
dwight powell,845059.0,2016.0,399.0,44.0,273.0,40.0,69.0,Exact,both
toney douglas,2067880.0,2013.0,399.0,93.0,90.0,56.0,49.0,Exact,both
edmond sumner,2632373.0,2021.0,399.0,49.0,94.0,51.0,53.0,Exact,both
terry porter,2400000.0,2002.0,399.0,205.0,164.0,85.0,72.0,Exact,both
nik stauskas,504200.0,2019.0,399.0,81.0,127.0,51.0,68.0,Exact,both
alfarouq aminu,2755560.0,2012.0,399.0,66.0,308.0,91.0,66.0,Exact,both
derek anderson,617539.0,2007.0,399.0,133.0,113.0,56.0,50.0,Exact,both
tyler zeller,1633440.0,2014.0,399.0,36.0,282.0,60.0,70.0,Exact,both
oshae brissett,1958074.0,2023.0,398.0,44.0,218.0,34.0,65.0,Exact,both
