Player,Salary,Season,PTS,AST,REB,TOV,GP,IntegrationMethod,Source
dj wilson,5542949.0,2021.0,183.0,23.0,112.0,22.0,35.0,Exact,both
furkan korkmaz,5529945.0,2024.0,88.0,25.0,30.0,10.0,35.0,Exact,both
christian laettner,5526000.0,2004.0,284.0,89.0,232.0,42.0,48.0,Exact,both
wilson chandler,5516664.0,2012.0,75.0,17.0,41.0,18.0,8.0,Exact,both
patrick beverley,5513514.0,2018.0,134.0,32.0,45.0,25.0,11.0,Exact,both
josh primo,5500319.0,2024.0,2.0,0.0,1.0,4.0,2.0,Fuzzy,both
aaron mckie,5500000.0,2005.0,152.0,103.0,172.0,31.0,68.0,Exact,both
luis scola,5500000.0,2017.0,184.0,37.0,139.0,34.0,36.0,Exact,both
jason collins,5500000.0,2006.0,255.0,70.0,342.0,61.0,71.0,Exact,both
brendan haywood,5500000.0,2009.0,58.0,8.0,44.0,9.0,6.0,Exact,both
thabo sefolosha,5500000.0,2018.0,312.0,33.0,161.0,30.0,38.0,Exact,both
jeff foster,5500000.0,2007.0,322.0,57.0,609.0,70.0,75.0,Exact,both
corliss williamson,5500000.0,2005.0,223.0,35.0,81.0,26.0,24.0,Exact,both
chuck hayes,5486250.0,2013.0,198.0,112.0,299.0,44.0,74.0,Exact,both
chuck hayes,5486250.0,2012.0,172.0,77.0,234.0,50.0,54.0,Exact,both
sasha vujacic,5475113.0,2011.0,20.0,5.0,4.0,5.0,11.0,Exact,both
garrett temple,5466314.0,2023.0,50.0,13.0,17.0,4.0,25.0,Exact,both
brandan wright,5464000.0,2016.0,83.0,6.0,43.0,10.0,12.0,Exact,both
ben mclemore,5460000.0,2019.0,75.0,4.0,17.0,5.0,19.0,Exact,both
alex abrines,5455236.0,2019.0,165.0,20.0,48.0,14.0,31.0,Exact,both
patrick patterson,5451600.0,2019.0,229.0,31.0,147.0,22.0,63.0,Exact,both
jason smith,5450000.0,2018.0,113.0,14.0,53.0,16.0,33.0,Exact,both
jason smith,5450000.0,2019.0,65.0,14.0,52.0,13.0,20.0,Exact,both
jason smith,5450000.0,2019.0,44.0,12.0,37.0,7.0,12.0,Exact,both
jason smith,5450000.0,2019.0,13.0,1.0,11.0,5.0,6.0,Exact,both
jason smith,5450000.0,2019.0,8.0,1.0,4.0,1.0,2.0,Exact,both
clarence weatherspoon,5445000.0,2004.0,261.0,30.0,204.0,35.0,52.0,Fuzzy,both
clarence weatherspoon,5445000.0,2004.0,54.0,13.0,50.0,9.0,15.0,Fuzzy,both
avery johnson,5445000.0,2004.0,212.0,111.0,33.0,51.0,46.0,Exact,both
clarence weatherspoon,5445000.0,2004.0,207.0,17.0,154.0,26.0,37.0,Fuzzy,both
cam reddish,5432926.0,2021.0,292.0,35.0,104.0,34.0,26.0,Exact,both
danny fortson,5428000.0,2004.0,217.0,9.0,250.0,37.0,56.0,Exact,both
chuma okeke,5423206.0,2024.0,107.0,20.0,80.0,16.0,47.0,Exact,both
donte divincenzo,5406884.0,2022.0,258.0,89.0,110.0,44.0,25.0,Exact,both
donte divincenzo,5406884.0,2022.0,122.0,29.0,60.0,28.0,17.0,Exact,both
nick anderson,5401000.0,2002.0,60.0,14.0,33.0,14.0,15.0,Exact,both
tj leaf,5400536.0,2021.0,12.0,1.0,5.0,2.0,7.0,Exact,both
cam reddish,5400328.0,2022.0,91.0,10.0,21.0,13.0,15.0,Exact,both
jerome williams,5400000.0,2004.0,77.0,11.0,128.0,23.0,15.0,Exact,both
mookie blaylock,5400000.0,2002.0,119.0,114.0,52.0,37.0,35.0,Exact,both
jim mcilvaine,5400000.0,2001.0,28.0,4.0,35.0,9.0,18.0,Exact,both
kelvin cato,5400000.0,2001.0,165.0,11.0,141.0,25.0,35.0,Exact,both
brian skinner,5400000.0,2007.0,294.0,58.0,385.0,75.0,67.0,Exact,both
jerome james,5400000.0,2007.0,76.0,3.0,66.0,23.0,41.0,Exact,both
mike miller,5400000.0,2012.0,237.0,42.0,128.0,30.0,39.0,Exact,both
brian cardinal,5400000.0,2007.0,127.0,31.0,59.0,23.0,28.0,Exact,both
derrick mckey,5400000.0,2001.0,145.0,74.0,176.0,47.0,66.0,Exact,both
jahidi white,5394000.0,2004.0,261.0,7.0,261.0,65.0,61.0,Exact,both
jahidi white,5394000.0,2004.0,0.0,0.0,0.0,1.0,1.0,Exact,both
jahidi white,5394000.0,2004.0,261.0,7.0,261.0,66.0,62.0,Exact,both
martell webster,5381750.0,2015.0,106.0,17.0,46.0,22.0,32.0,Exact,both
david nwaba,5377016.0,2022.0,233.0,35.0,151.0,21.0,46.0,Exact,both
chris andersen,5375000.0,2015.0,320.0,43.0,299.0,40.0,60.0,Exact,both
greg oden,5361240.0,2010.0,233.0,19.0,178.0,39.0,21.0,Exact,both
kwame brown,5361000.0,2005.0,292.0,39.0,206.0,67.0,42.0,Exact,both
anderson varejao,5356000.0,2008.0,321.0,53.0,399.0,59.0,48.0,Exact,both
bo outlaw,5355000.0,2005.0,29.0,13.0,53.0,8.0,39.0,Exact,both
dwight howard,5337000.0,2019.0,115.0,4.0,83.0,16.0,9.0,Exact,both
anthony bennett,5324280.0,2014.0,217.0,17.0,155.0,47.0,52.0,Exact,both
nickeil alexanderwalker,5311653.0,2023.0,228.0,76.0,59.0,45.0,36.0,Exact,both
nickeil alexanderwalker,5311653.0,2023.0,135.0,32.0,42.0,10.0,23.0,Exact,both
scot pollard,5310000.0,2004.0,106.0,10.0,164.0,22.0,61.0,Exact,both
josh mcroberts,5305000.0,2015.0,72.0,33.0,45.0,22.0,17.0,Exact,both
furkan korkmaz,5301440.0,2023.0,140.0,22.0,42.0,24.0,37.0,Exact,both
desmond mason,5300000.0,2009.0,294.0,46.0,157.0,56.0,39.0,Exact,both
mickael pietrus,5300000.0,2011.0,283.0,23.0,76.0,25.0,38.0,Exact,both
pj tucker,5300000.0,2017.0,139.0,26.0,129.0,14.0,24.0,Exact,both
mickael pietrus,5300000.0,2011.0,127.0,10.0,50.0,14.0,19.0,Exact,both
luke walton,5260000.0,2011.0,91.0,62.0,67.0,31.0,54.0,Exact,both
adam morrison,5257229.0,2010.0,74.0,18.0,32.0,10.0,31.0,Exact,both
martell webster,5256000.0,2012.0,324.0,40.0,168.0,46.0,47.0,Exact,both
dan gadzuric,5252065.0,2007.0,258.0,29.0,246.0,49.0,54.0,Exact,both
raja bell,5250000.0,2010.0,71.0,13.0,23.0,5.0,6.0,Exact,both
raja bell,5250000.0,2010.0,11.0,3.0,2.0,0.0,1.0,Exact,both
jason caffey,5250000.0,2003.0,295.0,38.0,176.0,56.0,51.0,Exact,both
raja bell,5250000.0,2010.0,60.0,10.0,21.0,5.0,5.0,Exact,both
thabo sefolosha,5250000.0,2019.0,190.0,27.0,123.0,25.0,50.0,Exact,both
zaza pachulia,5248750.0,2013.0,306.0,79.0,336.0,70.0,52.0,Exact,both
kyle korver,5239437.0,2017.0,305.0,75.0,89.0,40.0,32.0,Exact,both
vitaly potapenko,5238000.0,2003.0,104.0,4.0,89.0,25.0,26.0,Exact,both
courtney lee,5225000.0,2014.0,221.0,32.0,49.0,25.0,30.0,Exact,both
joel przybilla,5215000.0,2007.0,84.0,12.0,168.0,40.0,43.0,Exact,both
jared jeffries,5215000.0,2007.0,223.0,67.0,238.0,61.0,55.0,Exact,both
nazr mohammed,5215000.0,2007.0,286.0,9.0,229.0,43.0,51.0,Exact,both
eddie robinson,5205000.0,2002.0,262.0,37.0,78.0,36.0,29.0,Exact,both
joe smith,5205000.0,2008.0,219.0,19.0,136.0,22.0,27.0,Exact,both
bryn forbes,5203563.0,2022.0,300.0,34.0,30.0,23.0,35.0,Exact,both
johnny davis,5200879.0,2024.0,152.0,32.0,72.0,13.0,50.0,Exact,both
chris childs,5200000.0,2002.0,285.0,351.0,154.0,123.0,69.0,Exact,both
langston galloway,5200000.0,2017.0,114.0,28.0,35.0,18.0,19.0,Exact,both
shawn bradley,5194000.0,2004.0,219.0,20.0,173.0,17.0,66.0,Exact,both
aron baynes,5193600.0,2019.0,284.0,57.0,240.0,40.0,51.0,Exact,both
patrick patterson,5192000.0,2018.0,318.0,57.0,193.0,33.0,82.0,Exact,both
jett howard,5176190.0,2024.0,29.0,6.0,7.0,3.0,18.0,Exact,both
jalen smith,5174222.0,2021.0,53.0,4.0,37.0,7.0,27.0,Exact,both
jalen smith,5154997.0,2022.0,175.0,6.0,139.0,22.0,29.0,Exact,both
jalen smith,5154997.0,2022.0,295.0,18.0,168.0,20.0,22.0,Exact,both
mason plumlee,5148569.0,2024.0,244.0,55.0,234.0,36.0,46.0,Exact,both
nazr mohammed,5130000.0,2003.0,160.0,6.0,129.0,25.0,35.0,Exact,both
hasheem thabeet,5127720.0,2012.0,35.0,0.0,42.0,8.0,20.0,Exact,both
hasheem thabeet,5127720.0,2012.0,29.0,0.0,35.0,8.0,15.0,Exact,both
hasheem thabeet,5127720.0,2012.0,6.0,0.0,7.0,0.0,5.0,Exact,both
javale mcgee,5118504.0,2021.0,265.0,33.0,170.0,45.0,33.0,Exact,both
javale mcgee,5118504.0,2021.0,72.0,6.0,69.0,15.0,13.0,Exact,both
johnny davis,5100324.0,2023.0,163.0,28.0,65.0,17.0,28.0,Exact,both
brandon roy,5100000.0,2013.0,29.0,23.0,14.0,7.0,5.0,Exact,both
reggie evans,5080000.0,2011.0,132.0,38.0,345.0,39.0,30.0,Exact,both
tariq abdulwahad,5062000.0,2002.0,135.0,24.0,84.0,27.0,24.0,Exact,both
tariq abdulwahad,5062000.0,2002.0,135.0,22.0,78.0,24.0,20.0,Exact,both
tariq abdulwahad,5062000.0,2002.0,0.0,2.0,6.0,3.0,4.0,Exact,both
brevin knight,5062000.0,2004.0,2.0,4.0,3.0,3.0,3.0,Exact,both
brevin knight,5062000.0,2004.0,136.0,102.0,61.0,44.0,32.0,Exact,both
brevin knight,5062000.0,2004.0,261.0,204.0,112.0,72.0,56.0,Exact,both
brevin knight,5062000.0,2003.0,216.0,233.0,81.0,94.0,55.0,Exact,both
brevin knight,5062000.0,2004.0,123.0,98.0,48.0,25.0,21.0,Exact,both
keith bogans,5058198.0,2014.0,12.0,3.0,3.0,1.0,6.0,Exact,both
matt carroll,5050000.0,2009.0,164.0,27.0,69.0,33.0,55.0,Exact,both
matt carroll,5050000.0,2009.0,25.0,3.0,14.0,7.0,21.0,Exact,both
matt carroll,5050000.0,2009.0,139.0,24.0,55.0,26.0,34.0,Exact,both
derrick williams,5016960.0,2014.0,54.0,1.0,26.0,6.0,11.0,Exact,both
chris kaman,5016000.0,2016.0,44.0,11.0,24.0,8.0,16.0,Exact,both
ty jerome,5014046.0,2023.0,309.0,135.0,78.0,30.0,45.0,Exact,both
andre miller,5000000.0,2014.0,176.0,100.0,73.0,33.0,30.0,Exact,both
chase budinger,5000000.0,2014.0,274.0,31.0,103.0,24.0,41.0,Exact,both
nate robinson,5000000.0,2010.0,170.0,51.0,38.0,20.0,26.0,Exact,both
jason maxiell,5000000.0,2011.0,237.0,17.0,173.0,44.0,57.0,Exact,both
sasha vujacic,5000000.0,2010.0,185.0,41.0,79.0,17.0,67.0,Exact,both
brandan wright,5000000.0,2015.0,280.0,23.0,194.0,16.0,40.0,Exact,both
mike miller,5000000.0,2011.0,228.0,51.0,184.0,41.0,41.0,Exact,both
brandan wright,5000000.0,2015.0,238.0,10.0,110.0,13.0,27.0,Exact,both
roy hibbert,5000000.0,2017.0,217.0,20.0,150.0,31.0,42.0,Exact,both
roy hibbert,5000000.0,2017.0,4.0,1.0,2.0,1.0,6.0,Exact,both
brandon jennings,5000000.0,2017.0,81.0,108.0,44.0,22.0,23.0,Exact,both
roy hibbert,5000000.0,2017.0,221.0,21.0,152.0,32.0,48.0,Exact,both
jerome james,5000000.0,2006.0,137.0,12.0,91.0,51.0,45.0,Exact,both
earl watson,5000000.0,2006.0,276.0,129.0,72.0,61.0,24.0,Exact,both
raja bell,5000000.0,2009.0,212.0,29.0,64.0,18.0,22.0,Exact,both
alan williams,5000000.0,2019.0,18.0,3.0,19.0,1.0,5.0,Exact,both
chris andersen,5000000.0,2016.0,13.0,3.0,9.0,2.0,7.0,Exact,both
cj watson,5000000.0,2016.0,142.0,88.0,66.0,25.0,33.0,Exact,both
chris andersen,5000000.0,2016.0,105.0,12.0,98.0,9.0,27.0,Exact,both
chris andersen,5000000.0,2016.0,92.0,9.0,89.0,7.0,20.0,Exact,both
andre miller,5000000.0,2014.0,283.0,197.0,130.0,61.0,58.0,Exact,both
andre miller,5000000.0,2014.0,107.0,97.0,57.0,28.0,28.0,Exact,both
cj watson,5000000.0,2017.0,281.0,114.0,89.0,47.0,62.0,Exact,both
jonas jerebko,5000000.0,2017.0,299.0,71.0,272.0,39.0,78.0,Exact,both
mike muscala,5000000.0,2019.0,100.0,14.0,44.0,5.0,17.0,Exact,both
brandan wright,5000000.0,2015.0,26.0,8.0,17.0,5.0,8.0,Exact,both
willie cauleystein,4996634.0,2021.0,280.0,35.0,236.0,29.0,53.0,Exact,both
dante exum,4992385.0,2018.0,114.0,43.0,26.0,20.0,14.0,Fuzzy,both
calvin booth,4992000.0,2003.0,138.0,12.0,109.0,22.0,47.0,Exact,both
todd macculloch,4991000.0,2003.0,299.0,20.0,196.0,35.0,42.0,Exact,both
avery johnson,4991000.0,2003.0,156.0,64.0,31.0,29.0,48.0,Exact,both
jonathan isaac,4969080.0,2018.0,145.0,18.0,99.0,27.0,27.0,Exact,both
reggie evans,4960000.0,2010.0,95.0,8.0,105.0,22.0,28.0,Exact,both
brian cardinal,4950000.0,2006.0,124.0,33.0,55.0,27.0,36.0,Exact,both
brian skinner,4950000.0,2006.0,103.0,13.0,127.0,27.0,27.0,Exact,both
brian skinner,4950000.0,2006.0,88.0,17.0,101.0,18.0,38.0,Exact,both
brian skinner,4950000.0,2006.0,191.0,30.0,228.0,45.0,65.0,Exact,both
ousmane dieng,4941020.0,2024.0,133.0,37.0,51.0,19.0,33.0,Exact,both
danny fortson,4935000.0,2003.0,59.0,12.0,73.0,15.0,17.0,Exact,both
jabari parker,4930560.0,2015.0,308.0,42.0,138.0,47.0,25.0,Exact,both
taj gibson,4918224.0,2024.0,18.0,2.0,9.0,0.0,4.0,Exact,both
taj gibson,4918224.0,2024.0,16.0,9.0,28.0,5.0,16.0,Exact,both
taj gibson,4918224.0,2024.0,34.0,11.0,37.0,5.0,20.0,Exact,both
jahidi white,4903000.0,2003.0,67.0,2.0,73.0,9.0,16.0,Exact,both
chandler hutchison,4884626.0,2022.0,4.0,2.0,5.0,4.0,6.0,Exact,both
willie cauleystein,4879881.0,2022.0,0.0,1.0,2.0,0.0,2.0,Exact,both
willie cauleystein,4879881.0,2022.0,34.0,10.0,40.0,7.0,20.0,Exact,both
willie cauleystein,4879881.0,2022.0,34.0,9.0,38.0,7.0,18.0,Exact,both
eric snow,4875000.0,2005.0,322.0,317.0,155.0,89.0,81.0,Exact,both
patrick mccaw,4874765.0,2021.0,5.0,4.0,3.0,0.0,5.0,Exact,both
ziaire williams,4868503.0,2023.0,210.0,35.0,79.0,37.0,37.0,Exact,both
mo bamba,4865040.0,2019.0,292.0,39.0,233.0,43.0,47.0,Exact,both
marcus banks,4847586.0,2011.0,6.0,3.0,1.0,2.0,3.0,Exact,both
ousmane dieng,4845346.0,2023.0,193.0,46.0,105.0,26.0,39.0,Exact,both
luke walton,4840000.0,2010.0,69.0,40.0,38.0,12.0,29.0,Exact,both
alex len,4838994.0,2021.0,16.0,3.0,11.0,8.0,7.0,Exact,both
mike dunleavy,4837500.0,2017.0,275.0,50.0,115.0,28.0,53.0,Exact,both
kyle singler,4837500.0,2017.0,88.0,9.0,48.0,11.0,32.0,Exact,both
mike dunleavy,4837500.0,2017.0,169.0,30.0,68.0,14.0,30.0,Exact,both
mike dunleavy,4837500.0,2017.0,106.0,20.0,47.0,14.0,23.0,Exact,both
scot pollard,4827000.0,2003.0,103.0,6.0,106.0,15.0,23.0,Exact,both
darius songaila,4818000.0,2011.0,16.0,2.0,10.0,4.0,10.0,Exact,both
jason caffey,4812000.0,2002.0,99.0,12.0,50.0,19.0,23.0,Exact,both
loy vaught,4812000.0,2001.0,168.0,23.0,173.0,26.0,51.0,Exact,both
loy vaught,4812000.0,2001.0,54.0,7.0,50.0,8.0,14.0,Exact,both
loy vaught,4812000.0,2001.0,114.0,16.0,123.0,18.0,37.0,Exact,both
rodney mcgruder,4807693.0,2020.0,187.0,36.0,151.0,24.0,56.0,Exact,both
terrance ferguson,4806534.0,2021.0,2.0,2.0,1.0,4.0,13.0,Exact,both
james bouknight,4803930.0,2022.0,142.0,26.0,52.0,15.0,31.0,Exact,both
michael stewart,4800000.0,2005.0,25.0,5.0,40.0,6.0,12.0,Exact,both
chris mills,4800000.0,2001.0,180.0,18.0,93.0,20.0,15.0,Exact,both
kostas papanikolaou,4797664.0,2015.0,182.0,85.0,118.0,55.0,43.0,Exact,both
hasheem thabeet,4793280.0,2011.0,53.0,4.0,75.0,17.0,45.0,Exact,both
hasheem thabeet,4793280.0,2011.0,0.0,0.0,0.0,0.0,2.0,Exact,both
hasheem thabeet,4793280.0,2011.0,53.0,4.0,75.0,17.0,47.0,Exact,both
daniel gibson,4792332.0,2013.0,250.0,82.0,60.0,31.0,46.0,Exact,both
austin rivers,4788298.0,2021.0,154.0,42.0,47.0,22.0,21.0,Exact,both
austin rivers,4788298.0,2021.0,285.0,81.0,82.0,36.0,36.0,Exact,both
austin rivers,4788298.0,2021.0,131.0,39.0,35.0,14.0,15.0,Exact,both
jevon carter,4783363.0,2021.0,248.0,71.0,92.0,16.0,60.0,Exact,both
howard eisley,4781000.0,2002.0,171.0,100.0,49.0,53.0,39.0,Exact,both
jarred vanderbilt,4777872.0,2024.0,150.0,36.0,138.0,28.0,29.0,Exact,both
darko milicic,4776500.0,2012.0,134.0,17.0,97.0,32.0,29.0,Exact,both
ed davis,4767000.0,2020.0,51.0,12.0,105.0,13.0,28.0,Exact,both
jarrett allen,4764964.0,2021.0,134.0,20.0,125.0,22.0,12.0,Exact,both
brad miller,4752000.0,2012.0,35.0,24.0,19.0,12.0,15.0,Exact,both
nicolo melli,4749771.0,2021.0,43.0,25.0,57.0,7.0,22.0,Exact,both
nicolo melli,4749771.0,2021.0,134.0,44.0,122.0,12.0,45.0,Exact,both
nicolo melli,4749771.0,2021.0,91.0,19.0,65.0,5.0,23.0,Exact,both
jevon carter,4749291.0,2022.0,165.0,46.0,67.0,26.0,46.0,Exact,both
jevon carter,4749291.0,2022.0,112.0,50.0,43.0,8.0,20.0,Exact,both
jevon carter,4749291.0,2022.0,277.0,96.0,110.0,34.0,66.0,Exact,both
tyrus thomas,4743598.0,2010.0,256.0,33.0,183.0,52.0,29.0,Exact,both
tyrus thomas,4743598.0,2010.0,252.0,23.0,152.0,40.0,25.0,Exact,both
josh okogie,4727037.0,2022.0,133.0,25.0,70.0,23.0,49.0,Exact,both
gabriel deck,4716786.0,2021.0,84.0,24.0,40.0,6.0,10.0,Exact,both
james bouknight,4705875.0,2024.0,50.0,6.0,9.0,2.0,14.0,Exact,both
corey brewer,4702500.0,2015.0,251.0,78.0,94.0,50.0,24.0,Exact,both
matt carroll,4700000.0,2010.0,46.0,6.0,12.0,7.0,25.0,Exact,both
chris childs,4680000.0,2001.0,245.0,236.0,138.0,98.0,51.0,Exact,both
chris childs,4680000.0,2001.0,117.0,119.0,64.0,58.0,26.0,Exact,both
kyle singler,4666500.0,2018.0,23.0,2.0,10.0,3.0,12.0,Exact,both
dragan bender,4661280.0,2019.0,230.0,56.0,183.0,37.0,46.0,Exact,both
ricky rubio,4660479.0,2015.0,226.0,193.0,125.0,64.0,22.0,Exact,both
jalen mcdaniels,4650188.0,2024.0,169.0,37.0,79.0,30.0,50.0,Exact,both
andre miller,4650000.0,2015.0,183.0,143.0,77.0,46.0,51.0,Exact,both
timofey mozgov,4650000.0,2015.0,299.0,16.0,272.0,47.0,35.0,Exact,both
scott williams,4650000.0,2002.0,202.0,13.0,209.0,35.0,41.0,Exact,both
andre miller,4650000.0,2015.0,172.0,141.0,76.0,58.0,30.0,Exact,both
patrick patterson,4649028.0,2021.0,197.0,29.0,75.0,11.0,38.0,Exact,both
matisse thybulle,4643558.0,2023.0,293.0,53.0,140.0,24.0,71.0,Exact,both
matisse thybulle,4643558.0,2023.0,130.0,23.0,63.0,8.0,49.0,Exact,both
matisse thybulle,4643558.0,2023.0,163.0,30.0,77.0,16.0,22.0,Exact,both
reggie evans,4640000.0,2009.0,262.0,26.0,361.0,69.0,79.0,Exact,both
alexis ajinca,4638203.0,2017.0,207.0,12.0,177.0,31.0,39.0,Exact,both
jarred vanderbilt,4637699.0,2023.0,187.0,42.0,173.0,29.0,26.0,Exact,both
stanley johnson,4636085.0,2021.0,267.0,89.0,153.0,54.0,61.0,Exact,both
gorgui dieng,4625390.0,2022.0,154.0,34.0,121.0,20.0,44.0,Exact,both
terence davis,4625390.0,2022.0,311.0,40.0,94.0,33.0,30.0,Exact,both
james bouknight,4625230.0,2023.0,191.0,41.0,72.0,32.0,34.0,Exact,both
aaron holiday,4602900.0,2022.0,149.0,75.0,55.0,28.0,22.0,Exact,both
aaron holiday,4602900.0,2022.0,251.0,78.0,67.0,39.0,41.0,Exact,both
linas kleiza,4600000.0,2013.0,148.0,16.0,52.0,14.0,20.0,Exact,both
jarrett jack,4600000.0,2011.0,140.0,59.0,42.0,34.0,13.0,Exact,both
marcus camby,4590338.0,2013.0,42.0,14.0,80.0,15.0,24.0,Exact,both
luc mbah a moute,4588384.0,2014.0,184.0,21.0,119.0,36.0,55.0,Exact,both
luc mbah a moute,4588384.0,2014.0,224.0,36.0,146.0,40.0,64.0,Exact,both
luc mbah a moute,4588384.0,2014.0,40.0,15.0,27.0,4.0,9.0,Exact,both
jake layman,4583602.0,2021.0,231.0,28.0,67.0,26.0,45.0,Exact,both
mark jackson,4580000.0,2004.0,103.0,119.0,70.0,53.0,42.0,Exact,both
josh primo,4563872.0,2022.0,288.0,81.0,113.0,57.0,50.0,Fuzzy,both
jake layman,4556222.0,2022.0,81.0,9.0,36.0,10.0,34.0,Exact,both
jerome robinson,4554883.0,2021.0,83.0,25.0,38.0,19.0,17.0,Exact,both
marcus banks,4553793.0,2010.0,109.0,26.0,23.0,20.0,22.0,Exact,both
marc jackson,4550000.0,2006.0,245.0,22.0,128.0,37.0,27.0,Exact,both
marc jackson,4550000.0,2006.0,170.0,22.0,89.0,28.0,37.0,Exact,both
rick fox,4549000.0,2004.0,183.0,98.0,102.0,48.0,38.0,Exact,both
ron baker,4544000.0,2018.0,71.0,47.0,30.0,18.0,29.0,Exact,both
calvin booth,4539000.0,2002.0,93.0,16.0,54.0,16.0,15.0,Exact,both
avery johnson,4538000.0,2002.0,54.0,28.0,5.0,9.0,17.0,Exact,both
chris andersen,4533300.0,2011.0,250.0,20.0,219.0,25.0,45.0,Exact,both
danuel house,4529876.0,2021.0,315.0,69.0,132.0,36.0,36.0,Fuzzy,both
darius bazley,4521733.0,2023.0,224.0,38.0,138.0,27.0,43.0,Exact,both
darius bazley,4521733.0,2023.0,28.0,6.0,16.0,5.0,7.0,Exact,both
darius bazley,4521733.0,2023.0,196.0,32.0,122.0,22.0,36.0,Exact,both
justise winslow,4512575.0,2022.0,118.0,32.0,69.0,12.0,11.0,Exact,both
justise winslow,4512575.0,2022.0,274.0,84.0,202.0,49.0,48.0,Exact,both
justise winslow,4512575.0,2022.0,156.0,52.0,133.0,37.0,37.0,Exact,both
precious achiuwa,4509659.0,2024.0,193.0,44.0,136.0,29.0,25.0,Exact,both
kyle singler,4500000.0,2016.0,231.0,24.0,141.0,32.0,68.0,Exact,both
mike dunleavy,4500000.0,2016.0,222.0,39.0,83.0,26.0,31.0,Exact,both
jonas jerebko,4500000.0,2014.0,270.0,39.0,175.0,43.0,64.0,Exact,both
lamond murray,4500000.0,2004.0,197.0,28.0,90.0,38.0,33.0,Exact,both
jonas jerebko,4500000.0,2015.0,207.0,30.0,140.0,18.0,29.0,Exact,both
jonas jerebko,4500000.0,2015.0,241.0,41.0,142.0,26.0,46.0,Exact,both
chucky atkins,4500000.0,2006.0,187.0,69.0,45.0,30.0,28.0,Exact,both
kyle korver,4500000.0,2008.0,249.0,33.0,73.0,28.0,25.0,Exact,both
sasha pavlovic,4500000.0,2009.0,305.0,72.0,127.0,48.0,66.0,Exact,both
tariq abdulwahad,4500000.0,2001.0,111.0,22.0,59.0,34.0,29.0,Exact,both
michael stewart,4480000.0,2004.0,13.0,0.0,29.0,3.0,25.0,Exact,both
michael stewart,4480000.0,2004.0,5.0,0.0,11.0,2.0,17.0,Exact,both
michael stewart,4480000.0,2004.0,8.0,0.0,18.0,1.0,8.0,Exact,both
ekpe udoh,4469548.0,2014.0,144.0,31.0,148.0,38.0,42.0,Exact,both
kevon looney,4464226.0,2020.0,68.0,20.0,66.0,12.0,20.0,Exact,both
dennis smith jr,4463640.0,2020.0,187.0,98.0,78.0,58.0,34.0,Exact,both
damon jones,4460186.0,2009.0,33.0,7.0,6.0,6.0,18.0,Exact,both
hasheem thabeet,4458840.0,2010.0,208.0,11.0,243.0,43.0,68.0,Exact,both
jeff green,4455988.0,2011.0,254.0,19.0,86.0,23.0,26.0,Exact,both
kyle oquinn,4449000.0,2019.0,156.0,56.0,119.0,31.0,45.0,Exact,both
charlie bell,4447792.0,2011.0,32.0,13.0,18.0,6.0,19.0,Exact,both
danuel house,4438324.0,2024.0,144.0,28.0,58.0,19.0,34.0,Fuzzy,both
mike muscala,4436312.0,2024.0,45.0,10.0,29.0,2.0,13.0,Exact,both
mike muscala,4436312.0,2024.0,157.0,36.0,125.0,22.0,53.0,Exact,both
mike muscala,4436312.0,2024.0,17.0,4.0,21.0,4.0,16.0,Exact,both
mike muscala,4436312.0,2024.0,95.0,22.0,75.0,16.0,24.0,Exact,both
zeke nnaji,4434237.0,2024.0,186.0,32.0,126.0,27.0,58.0,Exact,both
romeo langford,4425312.0,2021.0,56.0,13.0,35.0,10.0,18.0,Exact,both
luke ridnour,4420000.0,2014.0,206.0,122.0,62.0,46.0,36.0,Exact,both
luke ridnour,4420000.0,2014.0,306.0,176.0,97.0,66.0,61.0,Exact,both
luke ridnour,4420000.0,2014.0,100.0,54.0,35.0,20.0,25.0,Exact,both
kira lewis,4419837.0,2022.0,141.0,49.0,39.0,26.0,24.0,Fuzzy,both
wesley matthews,4415319.0,2021.0,279.0,54.0,93.0,26.0,58.0,Exact,both
daniel gibson,4403834.0,2012.0,263.0,76.0,101.0,45.0,35.0,Exact,both
devin harris,4402546.0,2018.0,222.0,67.0,42.0,27.0,27.0,Exact,both
tony battie,4400000.0,2004.0,272.0,37.0,241.0,39.0,50.0,Exact,both
greg ostertag,4400000.0,2006.0,146.0,58.0,225.0,46.0,60.0,Exact,both
tony battie,4400000.0,2004.0,136.0,21.0,118.0,24.0,23.0,Exact,both
adonal foyle,4400000.0,2004.0,137.0,17.0,167.0,21.0,44.0,Exact,both
romeo langford,4399162.0,2022.0,207.0,19.0,104.0,16.0,44.0,Exact,both
romeo langford,4399162.0,2022.0,11.0,2.0,4.0,0.0,4.0,Exact,both
romeo langford,4399162.0,2022.0,218.0,21.0,108.0,16.0,48.0,Exact,both
josh primo,4394172.0,2023.0,28.0,18.0,13.0,11.0,4.0,Fuzzy,both
sekou doumbouya,4393114.0,2022.0,14.0,0.0,6.0,2.0,2.0,Exact,both
nerlens noel,4384490.0,2017.0,257.0,30.0,144.0,29.0,29.0,Exact,both
nerlens noel,4384490.0,2017.0,188.0,20.0,150.0,22.0,22.0,Exact,both
gorgui dieng,4352732.0,2023.0,121.0,53.0,107.0,32.0,31.0,Exact,both
danuel house,4352482.0,2023.0,268.0,44.0,94.0,26.0,56.0,Fuzzy,both
